DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM
03/09/2020,,Sindh,41,Karachi,277,Karachi,1520,1520
03/09/2020,Wheat,Punjab,11,Bhakkar,56,Bhakkar,1480,1520
03/09/2020,Wheat,Punjab,25,Gujranwala,191,Gujranwala,,1560
03/09/2020,Wheat,Punjab,48,Khushab,239,Jauhrabad,1600,1600
03/09/2020,Wheat,Punjab,66,Mandi Bahauddin,379,Mandi Bahauddin,1520,1600
03/09/2020,Wheat,Punjab,94,Rawalpindi,,Rawalpindi,1600,1600
03/09/2020,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,1650,1700
03/09/2020,Wheat,Punjab,85,Okara,455,Okara,1700,1700
03/09/2020,Wheat,Punjab,71,Mianwali,403,Mianwali,1720,1720
04/09/2020,,Sindh,24,Ghotki,108,Daharki,1275,1325
04/09/2020,,,24,Ghotki,184,Ghotki,1275,1325
04/09/2020,Wheat,Sindh,45,,292,Khairpur,1275,1325
04/09/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,1275,1325
04/09/2020,Wheat,Sindh,80,,440,Nawab Shah,1275,1325
04/09/2020,Wheat,Sindh,,Sukkur,591,,1275,1325
04/09/2020,Wheat,Sindh,4,Badin,26,Badin,1350,1370
04/09/2020,Wheat,,,Badin,189,Golarchi Taluka,1350,1370
04/09/2020,Wheat,Sindh,,Badin,607,Tando Bagho,1350,1370
04/09/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1350,
04/09/2020,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,1350,1375
04/09/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1350,1375
04/09/2020,Wheat,,96,Sanghar,561,Shahdadpur,1350,1375
04/09/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1350,1375
04/09/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,1350,1375
04/09/2020,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1300,1450
04/09/2020,Wheat,Punjab,92,,526,Sadiqabad,1200,
04/09/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1200,1500
04/09/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,1350,1600
04/09/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1550,1678
04/09/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,1300,
04/09/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1350,1375
04/09/2020,Wheat,Sindh,4,Badin,26,Badin,1350,1370
04/09/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1550,1678
04/09/2020,Wheat,Sindh,80,,440,Nawab Shah,1275,1325
04/09/2020,Wheat,Sindh,45,,292,Khairpur,1275,1325
05/09/2020,,,5,Bahawalnagar,205,Haroonabad,1355,1360
05/09/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,1360,
05/09/2020,Wheat,Punjab,5,,93,Chishtian,1360,1365
05/09/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,1355,1365
05/09/2020,Wheat,Punjab,5,Bahawalnagar,165,Fortabbas,1340,1365
05/09/2020,Wheat,Punjab,,Bahawalpur,207,,1365,1370
05/09/2020,Wheat,Punjab,5,Bahawalnagar,388,Marot,,1370
05/09/2020,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,1360,1380
05/09/2020,Wheat,Punjab,76,Muzaffargarh,13,Alipur,1350,1390
05/09/2020,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,1380,
05/09/2020,Wheat,Punjab,95,,91,,1380,
05/09/2020,Wheat,Punjab,,,630,Toba Tek Singh,1380,1390
05/09/2020,Wheat,Punjab,92,Rahim Yar Khan,162,Fazil Pur,1385,1395
05/09/2020,Wheat,Punjab,76,Muzaffargarh,238,Jatoi,1385,1395
05/09/2020,Wheat,Punjab,93,Rajan Pur,511,Rajanpur,1385,1395
05/09/2020,,Punjab,21,,618,Taunsa sharif,1385,1395
05/09/2020,Wheat,Punjab,46,Khanewal,401,Mian Channu,1380,1400
05/09/2020,,Sindh,113,Umarkot,344,Kunri,1400,1415
05/09/2020,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,1400,1415
05/09/2020,Wheat,Sindh,113,,639,Umarkot,1400,1415
05/09/2020,Wheat,Punjab,115,Vehari,,Burewala,,1415
05/09/2020,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,1390,1415
05/09/2020,Wheat,Sindh,24,,184,Ghotki,,1420
05/09/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,,1420
05/09/2020,Wheat,Sindh,105,,591,Sukkur,1400,1420
05/09/2020,Wheat,Punjab,95,Sahiwal,,Sahiwal,1390,
05/09/2020,Wheat,Sindh,4,Badin,26,Badin,1400,1425
05/09/2020,Wheat,,4,Badin,189,Golarchi Taluka,1400,
05/09/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1400,1425
05/09/2020,Wheat,Sindh,96,Sanghar,,Sanghar,1400,1425
05/09/2020,Wheat,Sindh,96,Sanghar,561,Shahdadpur,,1425
05/09/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1400,1425
05/09/2020,Wheat,Sindh,4,,607,Tando Bagho,1400,1425
05/09/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1400,1435
05/09/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,1400,
05/09/2020,Wheat,Punjab,62,Lodhran,361,Lodhran,1400,1440
05/09/2020,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,1400,1450
05/09/2020,Wheat,Sindh,32,Hyderabad,,Hyderabad,1620,1620
05/09/2020,Wheat,Sindh,41,Karachi,277,Karachi,1660,1660
06/09/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,,1555
06/09/2020,Wheat,Sindh,45,Khairpur,292,,1550,1555
06/09/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,1550,1555
06/09/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,,
06/09/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1550,1560
06/09/2020,Wheat,Sindh,72,Mirpur Khas,410,,,1560
06/09/2020,,Sindh,96,Sanghar,540,Sanghar,1550,1570
06/09/2020,Wheat,Sindh,96,Sanghar,561,Shahdadpur,1550,1570
06/09/2020,Wheat,Sindh,96,,605,Tando Adam Khan,1550,1570
06/09/2020,Wheat,Sindh,4,Badin,26,Badin,,1575
06/09/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,1560,1575
06/09/2020,,Sindh,4,,189,,1560,1575
06/09/2020,Wheat,Sindh,4,Badin,607,Tando Bagho,1560,
06/09/2020,Wheat,,112,Toba Tek Singh,,Toba Tek Singh,1575,1575
06/09/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1600,1625
06/09/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,1625,1630
06/09/2020,Wheat,Punjab,5,Bahawalnagar,,Fortabbas,1635,1645
06/09/2020,Wheat,Punjab,115,Vehari,74,,1640,1650
06/09/2020,,Punjab,5,Bahawalnagar,150,Dunga Bunga,1645,
06/09/2020,,Punjab,6,Bahawalpur,207,Hasilpur,1640,1650
06/09/2020,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,1650,1660
06/09/2020,Wheat,Sindh,32,Hyderabad,217,Hyderabad,1660,1671.846533
06/09/2020,,Punjab,5,Bahawalnagar,30,Bahawalnagar,1670,1675
06/09/2020,Wheat,Sindh,41,Karachi,277,Karachi,1680,1682.563498
06/09/2020,,Punjab,,Bahawalnagar,157,Faqirwali,1670,1685
06/09/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1650,1690
06/09/2020,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,1600,1700
06/09/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,1630,1700
06/09/2020,Wheat,,46,,401,Mian Channu,,1700
06/09/2020,Wheat,Sindh,41,Karachi,277,Karachi,1680,1682.563498
07/09/2020,Wheat,Sindh,,Ghotki,184,,1600,1610
07/09/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1600,1610
07/09/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,1600,1610
07/09/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1600,1610
07/09/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,1600,1610
07/09/2020,Wheat,Sindh,,Badin,26,,,1615
07/09/2020,Wheat,Sindh,32,,104,Chuhar Jamali,,1615
07/09/2020,Wheat,Sindh,4,,189,Golarchi Taluka,1600,1615
07/09/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1600,1615
07/09/2020,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,1600,1615
07/09/2020,Wheat,Sindh,110,Tharparkar,,Naukot,1600,1615
07/09/2020,Wheat,Sindh,4,Badin,607,Tando Bagho,1600,
07/09/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,1600,1615
07/09/2020,Wheat,,96,Sanghar,540,,1600,1620
07/09/2020,Wheat,Sindh,96,Sanghar,561,Shahdadpur,1600,1620
07/09/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1600,1620
07/09/2020,Wheat,Sindh,32,Hyderabad,217,Hyderabad,1740,
07/09/2020,Wheat,Sindh,36,Jamshoro,338,Kotri,1740,1750
07/09/2020,Wheat,Sindh,41,Karachi,277,Karachi,1760,1760
07/09/2020,,Punjab,92,Rahim Yar Khan,299,Khanpur,1780,1800
07/09/2020,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,1800,1805
07/09/2020,Wheat,Punjab,92,Rahim Yar Khan,508,,1800,1818
07/09/2020,Wheat,Punjab,115,Vehari,74,Burewala,1800,1825
07/09/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,1825,1840
07/09/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,1830,
07/09/2020,Wheat,,5,Bahawalnagar,165,Fortabbas,1820,1850
07/09/2020,Wheat,Punjab,6,,207,Hasilpur,1825,1850
07/09/2020,Wheat,Punjab,62,Lodhran,361,Lodhran,1800,
07/09/2020,Wheat,,,Bahawalpur,,Yazman Mandi,1825,1850
07/09/2020,Wheat,Punjab,46,Khanewal,401,Mian Channu,1850,1857
07/09/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,1860,1865
07/09/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1850,1870
07/09/2020,Wheat,,92,Rahim Yar Khan,526,Sadiqabad,1850,1870
07/09/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,1875,1913
07/09/2020,,Punjab,5,Bahawalnagar,205,Haroonabad,1860,1925
07/09/2020,Wheat,Sindh,,Badin,26,,,1615
07/09/2020,Wheat,Sindh,32,,104,Chuhar Jamali,,1615
09/09/2020,Wheat,Sindh,32,Hyderabad,217,Hyderabad,,2020
09/09/2020,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2000,2020
09/09/2020,Wheat,Sindh,,Karachi,,Karachi,2020,2040
09/09/2020,Wheat,Punjab,95,Sahiwal,,Chichawatni,2110,2115
09/09/2020,,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2100,
09/09/2020,Wheat,Punjab,92,,526,Sadiqabad,2140,2165
09/09/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,,
09/09/2020,Wheat,Punjab,,Bahawalnagar,93,Chishtian,2150,
09/09/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2235,2250
09/09/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2250,2275
11/09/2020,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,,2150
11/09/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,,2165
11/09/2020,Wheat,Punjab,92,Rahim Yar Khan,,Sadiqabad,,
11/09/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2160,2190
11/09/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2100,
11/09/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2170,2225
11/09/2020,,,5,Bahawalnagar,205,Haroonabad,,2250
11/09/2020,Wheat,Punjab,5,Bahawalnagar,157,,2150,2250
11/09/2020,,,5,Bahawalnagar,205,Haroonabad,,2250
12/09/2020,Wheat,Punjab,5,,93,Chishtian,1930,1940
12/09/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1900,1950
12/09/2020,Wheat,Punjab,5,,205,Haroonabad,1950,1975
12/09/2020,Wheat,,41,Karachi,277,Karachi,2000,2000
12/09/2020,Wheat,Sindh,,Hyderabad,217,,2000,2000
12/09/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1950,2000
12/09/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,1950,2000
12/09/2020,Wheat,,33,Islamabad,220,Islamabad,,2100
12/09/2020,Wheat,Punjab,5,,205,Haroonabad,1950,1975
03/10/2020,Wheat,Punjab,,Gujrat,351,Lala Musa,1320,1400
03/10/2020,Wheat,Punjab,39,Jhelum,247,Jhelum,1374.8,1440
03/10/2020,Wheat,Sindh,,Hyderabad,217,Hyderabad,1480,
03/10/2020,Wheat,Punjab,33,Islamabad,220,Islamabad,1475,1500
03/10/2020,Wheat,Sindh,41,Karachi,277,Karachi,1520,
03/10/2020,Wheat,Punjab,11,Bhakkar,56,Bhakkar,1480,1520
03/10/2020,Wheat,Punjab,66,Mandi Bahauddin,,Mandi Bahauddin,1520,1600
03/10/2020,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,,1600
03/10/2020,Wheat,,21,Dera Ghazi Khan,,Dera Ghazi Khan,1650,1700
03/10/2020,Wheat,Punjab,85,Okara,,Okara,1700,1700
03/10/2020,Wheat,Punjab,71,Mianwali,403,Mianwali,1720,1720
04/10/2020,Wheat,,24,Ghotki,108,Daharki,1275,1325
04/10/2020,Wheat,Sindh,24,Ghotki,,Ghotki,1275,1325
04/10/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1275,1325
04/10/2020,Wheat,Sindh,,Naushro Feroze,399,,1275,1325
04/10/2020,Wheat,Sindh,105,,591,,1275,1325
04/10/2020,Wheat,Sindh,,,26,Badin,1350,1370
04/10/2020,Wheat,,4,Badin,189,Golarchi Taluka,1350,1370
04/10/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1350,1370
04/10/2020,Wheat,Sindh,4,Badin,607,Tando Bagho,1350,1370
04/10/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1350,1375
04/10/2020,Wheat,Sindh,72,,410,Mirpur Khas,1350,1375
04/10/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,,1375
04/10/2020,Wheat,,96,Sanghar,,Tando Adam Khan,1350,1375
04/10/2020,Wheat,Sindh,113,Umarkot,639,,1350,1375
04/10/2020,Wheat,Punjab,5,Bahawalnagar,,Fortabbas,1400,1400
04/10/2020,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1300,1450
04/10/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,,1500
04/10/2020,Wheat,Punjab,,Bahawalnagar,150,Dunga Bunga,1350,1600
04/10/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1550,1678
04/10/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,1300,1700
04/10/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1275,1325
04/10/2020,Wheat,Sindh,24,Ghotki,,Ghotki,1275,1325
06/10/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1550,1555
06/10/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,,1555
06/10/2020,,,79,Naushro Feroze,399,Mehrabpur,1550,1555
06/10/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1550,1555
06/10/2020,Wheat,,105,Sukkur,591,,1550,1555
06/10/2020,Wheat,,113,Umarkot,,Kunri,1550,1560
06/10/2020,Wheat,Sindh,,Mirpur Khas,410,Mirpur Khas,1550,1560
06/10/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1550,1570
06/10/2020,,Sindh,96,Sanghar,605,Tando Adam Khan,1550,1570
06/10/2020,Wheat,Sindh,4,Badin,26,Badin,1560,1575
06/10/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,1560,1575
06/10/2020,,Sindh,4,Badin,,Golarchi Taluka,,1575
06/10/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1560,1575
06/10/2020,Wheat,Sindh,4,,607,Tando Bagho,1560,1575
06/10/2020,Wheat,Punjab,112,Toba Tek Singh,,Toba Tek Singh,1575,1575
06/10/2020,Wheat,Punjab,,Bahawalpur,,Yazman Mandi,1600,1620
06/10/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1600,1625
06/10/2020,Wheat,,95,Sahiwal,91,Chichawatni,1625,1630
06/10/2020,Wheat,,5,Bahawalnagar,165,,1635,1645
06/10/2020,,Punjab,115,Vehari,74,Burewala,,1650
06/10/2020,Wheat,Punjab,,Bahawalnagar,150,Dunga Bunga,,1650
06/10/2020,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1640,1650
06/10/2020,Wheat,Sindh,32,Hyderabad,217,,1660,1671.846533
06/10/2020,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,1670,1675
06/10/2020,,Sindh,41,Karachi,,Karachi,1680,1682.563498
06/10/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,1670,1685
06/10/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1650,1690
06/10/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,,1700
06/10/2020,Wheat,Punjab,46,Khanewal,401,Mian Channu,1675,1700
06/10/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1550,1555
06/10/2020,Wheat,Sindh,4,,607,Tando Bagho,1560,1575
06/10/2020,Wheat,,95,Sahiwal,91,Chichawatni,1625,1630
07/10/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1600,1610
07/10/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1600,1610
07/10/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,,1610
07/10/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1600,1610
07/10/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,1600,1610
07/10/2020,,Sindh,32,Hyderabad,,Chuhar Jamali,1600,1615
07/10/2020,Wheat,Sindh,4,Badin,189,Golarchi Taluka,1600,1615
07/10/2020,Wheat,Sindh,113,Umarkot,344,Kunri,,1615
07/10/2020,Wheat,Sindh,110,Tharparkar,437,,1600,1615
07/10/2020,Wheat,Sindh,113,Umarkot,,Umarkot,1600,1615
07/10/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1600,1620
07/10/2020,Wheat,Sindh,96,Sanghar,561,Shahdadpur,1600,1620
07/10/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1600,1620
07/10/2020,Wheat,Sindh,32,,217,Hyderabad,1740,1740
07/10/2020,Wheat,Sindh,36,Jamshoro,338,Kotri,1740,1750
07/10/2020,Wheat,Sindh,41,Karachi,277,Karachi,1760,1760
07/10/2020,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,1800,1805
07/10/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,,1818
07/10/2020,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,1825,1840
07/10/2020,Wheat,Punjab,5,Bahawalnagar,,Fortabbas,1820,
07/10/2020,Wheat,Punjab,62,Lodhran,,Lodhran,1800,1850
07/10/2020,Wheat,Punjab,6,,654,Yazman Mandi,1825,
07/10/2020,,,46,Khanewal,,Mian Channu,1850,1857
07/10/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,,1865
07/10/2020,Wheat,,,Bahawalnagar,93,Chishtian,,1870
07/10/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1850,1870
07/10/2020,Wheat,Punjab,5,Bahawalnagar,,Faqirwali,1875,1913
07/10/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1860,1925
07/10/2020,Wheat,Sindh,32,,217,Hyderabad,1740,1740
07/10/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1600,1620
07/10/2020,Wheat,Sindh,110,Tharparkar,437,,1600,1615
08/10/2020,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2010,2040
08/10/2020,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2040,2050
08/10/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2040,2055
08/10/2020,Wheat,Punjab,5,,150,Dunga Bunga,2050,2060
08/10/2020,Wheat,Punjab,115,Vehari,74,Burewala,2050,2060
08/10/2020,Wheat,,92,Rahim Yar Khan,526,Sadiqabad,2050,2070
08/10/2020,Wheat,Punjab,5,Bahawalnagar,93,,2070,2075
08/10/2020,Wheat,,95,Sahiwal,91,Chichawatni,2060,2075
08/10/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2080,2100
08/10/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2080,2105
08/10/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2040,2055
08/10/2020,Wheat,,95,Sahiwal,91,Chichawatni,2060,2075
09/10/2020,Wheat,Punjab,112,,630,,2040,2060
09/10/2020,,Punjab,,Rahim Yar Khan,508,Rahim Yar Khan,2000,2067
09/10/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2025,2075
09/10/2020,Wheat,,5,Bahawalnagar,93,Chishtian,2090,2100
09/10/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2100,
09/10/2020,Wheat,Punjab,5,Bahawalnagar,205,,2150,2180
09/10/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2150,2190
09/10/2020,Wheat,Punjab,5,Bahawalnagar,157,,2150,2200
10/10/2020,Wheat,Punjab,112,Toba Tek Singh,,Toba Tek Singh,2150,
10/10/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2200,2220
10/10/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2210,2225
10/10/2020,Wheat,Sindh,32,Hyderabad,,Hyderabad,2220,
10/10/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2200,2275
10/10/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2250,2280
10/10/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2275,2300
10/10/2020,Wheat,Punjab,5,Bahawalnagar,,Faqirwali,2250,2310
10/10/2020,Wheat,Punjab,5,,205,Haroonabad,2275,2325
11/10/2020,Wheat,Sindh,41,Karachi,277,Karachi,2140,2140
11/10/2020,Wheat,Punjab,112,,630,Toba Tek Singh,2140,2150
11/10/2020,,Punjab,5,Bahawalnagar,,Chishtian,2150,2165
11/10/2020,Wheat,Punjab,92,Rahim Yar Khan,526,,2150,2175
11/10/2020,Wheat,Punjab,,Sahiwal,91,Chichawatni,2160,2190
11/10/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,,2200
11/10/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2200,2250
11/10/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2150,2250
11/10/2020,Wheat,Punjab,,Sahiwal,91,Chichawatni,2160,2190
11/10/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2150,2250
12/10/2020,,Punjab,5,Bahawalnagar,93,Chishtian,1930,
12/10/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,1900,1965
12/10/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1950,
12/10/2020,Wheat,Sindh,41,Karachi,277,Karachi,2000,
12/10/2020,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2000,2000
12/10/2020,,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1950,2000
12/10/2020,Wheat,Punjab,33,Islamabad,220,,2100,2100
03/11/2020,Wheat,Punjab,26,Gujrat,351,Lala Musa,1380,1400
03/11/2020,Wheat,,39,Jhelum,247,Jhelum,,1470
03/11/2020,Wheat,Sindh,32,,217,Hyderabad,1480,1480
03/11/2020,Wheat,,33,Islamabad,220,Islamabad,1475,1500
03/11/2020,Wheat,Sindh,41,Karachi,277,Karachi,1520,1520
03/11/2020,Wheat,Punjab,11,Bhakkar,56,,1480,1520
03/11/2020,Wheat,Punjab,25,Gujranwala,191,Gujranwala,1540,1560
03/11/2020,Wheat,Punjab,,Khushab,239,Jauhrabad,1600,
03/11/2020,Wheat,Punjab,66,Mandi Bahauddin,379,Mandi Bahauddin,1520,
03/11/2020,Wheat,Punjab,94,Rawalpindi,517,,1600,1600
03/11/2020,Wheat,,,Okara,455,Okara,1580,1650
03/11/2020,Wheat,Punjab,71,Mianwali,403,Mianwali,1620,
03/11/2020,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,1650,1700
03/11/2020,Wheat,,33,Islamabad,220,Islamabad,1475,1500
03/11/2020,Wheat,Sindh,32,,217,Hyderabad,1480,1480
04/11/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1275,
04/11/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1275,1325
04/11/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,1275,1325
04/11/2020,,Sindh,80,Nawabshah,,,1275,1325
04/11/2020,Wheat,Sindh,4,Badin,26,Badin,1350,1370
04/11/2020,Wheat,Sindh,4,Badin,,Golarchi Taluka,1350,1370
04/11/2020,Wheat,Sindh,,Tharparkar,437,Naukot,1350,1370
04/11/2020,Wheat,Sindh,4,Badin,607,Tando Bagho,1350,1370
04/11/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1350,1375
04/11/2020,Wheat,Sindh,72,Mirpur Khas,,Mirpur Khas,1350,1375
04/11/2020,Wheat,Sindh,96,,540,Sanghar,1350,
04/11/2020,Wheat,Sindh,96,,561,,1350,1375
04/11/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1350,1375
04/11/2020,Wheat,Sindh,113,Umarkot,639,,1350,1375
04/11/2020,Wheat,Punjab,5,Bahawalnagar,165,Fortabbas,1400,1400
04/11/2020,Wheat,Punjab,92,Rahim Yar Khan,526,,1200,1452
04/11/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1200,1500
04/11/2020,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1550,1678
04/11/2020,Wheat,Punjab,11.11996782,Bahawalpur,31,Bahawalpur,1300,1700
04/11/2020,Wheat,Sindh,96,,561,,1350,1375
04/11/2020,Wheat,Sindh,4,Badin,,Golarchi Taluka,1350,1370
04/11/2020,Wheat,Sindh,113,Umarkot,639,,1350,1375
04/11/2020,Wheat,Sindh,4,Badin,607,Tando Bagho,1350,1370
05/11/2020,Wheat,,5,Bahawalnagar,157,Faqirwali,1362,1364
05/11/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1360,1365
05/11/2020,Wheat,,5,Bahawalnagar,150,,1355,
05/11/2020,,Punjab,5,Bahawalnagar,,Haroonabad,1360,1365
05/11/2020,Wheat,Punjab,5,Bahawalnagar,165,Fortabbas,1340,1370
05/11/2020,Wheat,Punjab,5,Bahawalnagar,388,Marot,1365,1370
